,TPR,FPR
gb,86.0,47.31841216216216
gb_ipw,100.0,99.76773648648648
wrangler_23,100.0,75.63344594594595
wrangler_16,100.0,75.63344594594595
gb_23,100.0,75.63344594594595
gb_16,100.0,75.63344594594595
