,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,73.68421052631578,73.68421052631578,73.68421052631578,73.68421052631578,5.263157894736842
2,0.0,89.47368421052632,89.47368421052632,89.47368421052632,89.47368421052632,26.31578947368421
3,0.0,89.47368421052632,89.47368421052632,89.47368421052632,89.47368421052632,68.42105263157895
4,0.0,94.73684210526315,94.73684210526315,94.73684210526315,94.73684210526315,78.94736842105263
5,0.0,94.73684210526315,94.73684210526315,94.73684210526315,94.73684210526315,94.73684210526315
6,0.0,94.73684210526315,94.73684210526315,94.73684210526315,94.73684210526315,94.73684210526315
7,0.0,100.0,100.0,100.0,100.0,94.73684210526315
8,0.0,100.0,100.0,100.0,100.0,94.73684210526315
9,0.0,100.0,100.0,100.0,100.0,100.0
10,0.0,100.0,100.0,100.0,100.0,100.0
11,0.0,100.0,100.0,100.0,100.0,100.0
12,0.0,100.0,100.0,100.0,100.0,100.0
13,0.0,100.0,100.0,100.0,100.0,100.0
14,0.0,100.0,100.0,100.0,100.0,100.0
15,0.0,100.0,100.0,100.0,100.0,100.0
16,0.0,100.0,100.0,100.0,100.0,100.0
17,0.0,100.0,100.0,100.0,100.0,100.0
18,0.0,100.0,100.0,100.0,100.0,100.0
19,100.0,100.0,100.0,100.0,100.0,100.0
