,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,96.3963963963964,96.3963963963964,78.37837837837837,0.0
2,0.0,0.0,96.3963963963964,96.3963963963964,82.88288288288288,0.0
3,95.4954954954955,95.4954954954955,96.3963963963964,96.3963963963964,82.88288288288288,0.0
4,95.4954954954955,95.4954954954955,96.3963963963964,96.3963963963964,82.88288288288288,0.0
5,95.4954954954955,95.4954954954955,96.3963963963964,96.3963963963964,82.88288288288288,0.0
6,96.3963963963964,96.3963963963964,97.2972972972973,97.2972972972973,83.78378378378379,0.0
7,96.3963963963964,96.3963963963964,97.2972972972973,97.2972972972973,83.78378378378379,0.0
8,96.3963963963964,96.3963963963964,97.2972972972973,97.2972972972973,83.78378378378379,0.0
9,100.0,100.0,100.0,100.0,100.0,100.0
