,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,80.0,0.0,0.0,0.0,0.0
2,0.0,97.67441860465115,0.0,0.0,0.0,0.0
3,0.0,96.42857142857143,0.0,0.0,0.0,0.0
4,0.0,97.72727272727273,0.0,0.0,0.0,0.0
5,0.0,98.26839826839827,0.0,0.0,0.0,0.0
6,0.0,98.60627177700349,0.0,0.0,0.0,0.0
7,0.0,98.83040935672514,0.0,0.0,0.0,0.0
8,0.0,98.93899204244032,0.0,0.0,0.0,0.0
9,0.0,99.02676399026764,0.0,0.0,0.0,0.0
10,0.0,99.04306220095694,0.0,0.0,0.0,0.0
11,0.0,99.06759906759906,0.0,0.0,0.0,0.0
12,0.0,99.07834101382488,0.0,0.0,0.0,0.0
13,0.0,99.08256880733946,0.0,0.0,0.0,0.0
14,0.0,99.08675799086758,0.0,0.0,0.0,0.0
15,0.0,98.86104783599089,0.0,0.0,0.0,0.0
16,0.0,98.63636363636363,0.0,0.0,0.0,0.0
