,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,100.0,0.0
1,0.0,0.0,0.0,0.0,93.4065934065934,0.0
2,0.0,15.59633027522936,0.0,0.0,77.98165137614679,0.0
3,0.0,27.559055118110237,0.0,0.0,66.92913385826772,0.0
4,0.0,33.57142857142857,0.0,0.0,60.71428571428571,0.0
5,0.0,28.143712574850298,0.0,0.0,50.898203592814376,0.0
6,0.0,37.37864077669903,0.0,0.0,41.262135922330096,0.0
7,0.0,42.10526315789473,0.0,0.0,37.280701754385966,0.0
8,0.0,43.333333333333336,0.0,0.0,35.41666666666667,0.0
9,0.0,44.44444444444444,0.0,0.0,33.730158730158735,0.0
10,0.0,48.04270462633452,0.0,0.0,30.2491103202847,0.0
11,0.0,51.10410094637224,0.0,0.0,28.075709779179807,0.0
12,0.0,56.666666666666664,0.0,0.0,25.128205128205128,0.0
13,0.0,60.631578947368425,0.0,0.0,23.789473684210527,0.0
14,0.0,61.8348623853211,0.0,0.0,24.403669724770644,0.0
15,0.0,63.74999999999999,0.0,0.0,24.21875,0.0
16,0.0,66.4756446991404,0.0,0.0,25.931232091690543,0.0
17,0.0,67.49654218533887,0.0,0.0,27.52420470262794,0.0
18,0.0,66.17647058823529,0.0,0.0,28.208556149732622,0.0
19,0.0,64.98054474708171,0.0,0.0,28.793774319066145,0.0
20,0.0,64.16772554002542,0.0,0.0,28.970775095298603,0.0
21,0.0,62.98136645962733,0.0,0.0,29.689440993788818,0.0
22,0.0,62.224938875305625,0.0,0.0,29.82885085574572,0.0
23,0.0,61.59420289855072,0.0,0.0,30.07246376811594,0.0
24,0.0,61.29807692307693,0.0,0.0,30.16826923076923,0.0
25,0.0,61.07142857142858,0.0,0.0,30.238095238095237,0.0
26,0.0,60.90047393364929,0.0,0.0,30.33175355450237,0.0
27,0.0,60.73113207547169,0.0,0.0,30.542452830188676,0.0
28,0.0,60.82352941176471,0.0,0.0,30.470588235294116,0.0
29,0.0,60.752056404230316,0.0,0.0,30.552291421856637,0.0
30,0.0,60.609613130128956,0.0,0.0,30.71512309495897,0.0
31,0.0,60.65573770491803,0.0,0.0,30.679156908665107,0.0
32,0.0,60.48951048951049,0.0,0.0,30.885780885780882,0.0
33,0.0,60.41909196740396,0.0,0.0,30.9662398137369,0.0
34,0.0,60.34883720930233,0.0,0.0,31.046511627906977,0.0
